,pair1,pair2,apr,tvl,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
7632,USDC,BTC,2.19,46095248.3529,SOL,2.2140893683093577,FARM,Raydium,2021-07-19,Raydium,SOL,B
7633,USDC,BTC,6.20869512,1137217.5327962,ETH,6.404924342731633,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7634,USDC,BTC,2.19,46095248.3529,SOL,2.2140893683093577,POOL,Raydium,2021-07-19,Raydium,SOL,B
7635,USDC,BTC,6.20869512,1137217.5327962,ETH,6.404924342731633,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7636,USDC,BUSD,1.29,3410282.02,BSC,1.2983333025133215,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
7637,USDC,BUSD,9.19,11803862.82,BSC,9.624251034534481,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
7638,USDC,BUSD,6.02,128028669.25,BSC,6.204366320907062,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
7639,USDC,BUSD,47.78,58363974.51,BSC,61.20191807341333,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
7640,USDC,BUSD,1.24913268,980794.1283436001,ETH,1.2569452857389862,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7641,USDC,BUSD,1.24913268,980794.1283436001,ETH,1.2569452857389862,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7642,USDC,CATO,6.43,110.545023,SOL,6.640623536328549,FARM,Raydium,2021-07-19,Raydium,SOL,B
7643,USDC,CATO,6.43,110.545023,SOL,6.640623536328549,POOL,Raydium,2021-07-19,Raydium,SOL,B
7644,USDC,CCAI,9.12,49350.664625,SOL,9.547560139513966,FARM,Raydium,2021-07-19,Raydium,SOL,B
7645,USDC,CCAI,9.12,49350.664625,SOL,9.547560139513966,POOL,Raydium,2021-07-19,Raydium,SOL,B
7646,USDC,CDSD,1.59523884,25501.4075141,ETH,1.607995284906405,FARM,Sushi,2021-07-19,Sushi,ETH,A
7647,USDC,CDSD,1.59523884,25501.4075141,ETH,1.607995284906405,POOL,Sushi,2021-07-19,Sushi,ETH,A
7648,USDC,CHAD,0.0,200.0,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7649,USDC,CHAD,0.0,200.0,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7650,USDC,CHEEMS,1.13,22.877074,SOL,1.1363909261833838,FARM,Raydium,2021-07-19,Raydium,SOL,B
7651,USDC,CHEEMS,1.13,22.877074,SOL,1.1363909261833838,POOL,Raydium,2021-07-19,Raydium,SOL,B
7652,USDC,CHESS,413.62,2286090.09,BSC,6012.614849579532,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
7653,USDC,COINVEX,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7654,USDC,COINVEX,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7655,USDC,COPE,2.43,5943111.0333494935,SOL,2.4596822333579516,FARM,Raydium,2021-07-19,Raydium,SOL,B
7656,USDC,COPE,2.43,5943111.0333494935,SOL,2.4596822333579516,POOL,Raydium,2021-07-19,Raydium,SOL,B
7657,USDC,CQT,8.24743644,408559.0860717,ETH,8.596071624056844,FARM,Sushi,2021-07-19,Sushi,ETH,A
7658,USDC,CQT,8.24743644,408559.0860717,ETH,8.596071624056844,POOL,Sushi,2021-07-19,Sushi,ETH,A
7659,USDC,DAI,10.44,32732.84,PLOYGON,11.002781349862945,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
7660,USDC,DAI,21.94,23729291.48,PLOYGON,24.52472271077133,FARM,https://dmm.exchange/,2021-07-19,,,
7661,USDC,DAI,4.98,37889879.69,PLOYGON,5.105729272668991,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
7662,USDC,DAI,7.39,366577.80,FANTOM,7.669107641255923,FARM,https://hyperjump.fi,2021-07-19,https://hyperjump.fi,FANTOM,C
7663,USDC,DAI,235.00,366577.80,FANTOM,940.6881256072716,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
7664,USDC,DAI,4.314428159999999,55028.182266899996,ETH,4.408586463573183,FARM,Sushi,2021-07-19,Sushi,ETH,A
7665,USDC,DAI,1.0764441599999999,11277515.0219598,ETH,1.082242620204954,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7666,USDC,DAI,4.314428159999999,55028.182266899996,ETH,4.408586463573183,POOL,Sushi,2021-07-19,Sushi,ETH,A
7667,USDC,DAI,1.0764441599999999,11277515.0219598,ETH,1.082242620204954,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7668,USDC,DAO,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7669,USDC,DAO,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7670,USDC,DATA,0.0005176800000000001,0.3905844,ETH,0.0005176813345997289,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7671,USDC,DATA,0.0005176800000000001,0.3905844,ETH,0.0005176813345997289,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7672,USDC,DDX,5.955731040000001,86253.7290654,ETH,6.13614299686982,FARM,Sushi,2021-07-19,Sushi,ETH,A
7673,USDC,DDX,5.955731040000001,86253.7290654,ETH,6.13614299686982,POOL,Sushi,2021-07-19,Sushi,ETH,A
7674,USDC,DEA,4.76187048,149331.1644227,ETH,4.876743042250209,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7675,USDC,DEA,4.76187048,149331.1644227,ETH,4.876743042250209,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7676,USDC,DHT,2.01465444,7550.0296922,ETH,2.0350288476476353,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7677,USDC,DHT,2.01465444,7550.0296922,ETH,2.0350288476476353,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7678,USDC,DIA,3.48164184,128808.37749240002,ETH,3.542788628113569,FARM,Sushi,2021-07-19,Sushi,ETH,A
7679,USDC,DIA,0.0030266399999999997,436449.1812483,ETH,0.0030266856754668225,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7680,USDC,DIA,3.48164184,128808.37749240002,ETH,3.542788628113569,POOL,Sushi,2021-07-19,Sushi,ETH,A
7681,USDC,DIA,0.0030266399999999997,436449.1812483,ETH,0.0030266856754668225,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7682,USDC,DPR,13.63038204,1489270.1331586,ETH,14.60008688111838,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7683,USDC,DPR,13.63038204,1489270.1331586,ETH,14.60008688111838,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7684,USDC,DSD,16.57566384,22198.9419268,ETH,18.02414219739299,FARM,Sushi,2021-07-19,Sushi,ETH,A
7685,USDC,DSD,15.725295720000002,133556.2799061,ETH,17.02519789891572,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7686,USDC,DSD,16.57566384,22198.9419268,ETH,18.02414219739299,POOL,Sushi,2021-07-19,Sushi,ETH,A
7687,USDC,DSD,15.725295720000002,133556.2799061,ETH,17.02519789891572,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7688,USDC,EASY,0.0,0.0,ETH,0.0,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7689,USDC,EASY,0.0,0.0,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7690,USDC,ESD,66.60268524,272351.6734496,ETH,94.53072439654755,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7691,USDC,ESD,66.60268524,272351.6734496,ETH,94.53072439654755,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7692,USDC,ETH,10.85,779957.63,PLOYGON,11.458693771348493,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
7693,USDC,ETH,37.35,24362862.65,PLOYGON,45.25331486790882,FARM,https://dmm.exchange/,2021-07-19,,,
7694,USDC,ETH,10.58,108740538.43,PLOYGON,11.158249279677367,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
7695,USDC,ETH,93.39,152444.65,PLOYGON,154.1380104522923,FARM,https://swap.smartdex.app,2021-07-19,,,
7696,USDC,ETH,11.31,52569067.59,BSC,11.972428496804088,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
7697,USDC,ETH,14.34,52579929.24,BSC,15.415888215061457,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
7698,USDC,ETH,0.00,599352.82,ETH,0.0,FARM,https://1inch.exchange/#/dao/farming,2021-07-19,https://1inch.exchange/#/dao/farming,ETH,B
7699,USDC,ETH,3.94,11096754.839776598,SOL,4.018426321998203,FARM,Raydium,2021-07-19,Raydium,SOL,B
7700,USDC,ETH,7.691683319999999,200707878.5662963,ETH,7.994350540295092,FARM,Sushi,2021-07-19,Sushi,ETH,A
7701,USDC,ETH,11.978851679999998,128305956.2527847,ETH,12.723627719074893,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7702,USDC,ETH,3.94,11096754.839776598,SOL,4.018426321998203,POOL,Raydium,2021-07-19,Raydium,SOL,B
7703,USDC,ETH,7.691683319999999,200707878.5662963,ETH,7.994350540295092,POOL,Sushi,2021-07-19,Sushi,ETH,A
7704,USDC,ETH,11.978851679999998,128305956.2527847,ETH,12.723627719074893,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7705,USDC,EURS,0.18307092000000003,1262295.545597,ETH,0.18323813716538684,FARM,Sushi,2021-07-19,Sushi,ETH,A
7706,USDC,EURS,72.41156628,761.4668760999999,ETH,106.14267344610751,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7707,USDC,EURS,0.18307092000000003,1262295.545597,ETH,0.18323813716538684,POOL,Sushi,2021-07-19,Sushi,ETH,A
7708,USDC,EURS,72.41156628,761.4668760999999,ETH,106.14267344610751,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7709,USDC,FAB,13.73,7263.251304,SOL,14.714263217191004,FARM,Raydium,2021-07-19,Raydium,SOL,B
7710,USDC,FAB,13.73,7263.251304,SOL,14.714263217191004,POOL,Raydium,2021-07-19,Raydium,SOL,B
7711,USDC,FARM,17.44579812,59676.3276732,ETH,19.05510913446522,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7712,USDC,FARM,17.44579812,59676.3276732,ETH,19.05510913446522,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7713,USDC,FIDA,0.0,0.0,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7714,USDC,FIDA,0.0,0.0,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7715,USDC,FL,3.4580492400000002,11986.1709573,ETH,3.518365395090095,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7716,USDC,FL,3.4580492400000002,11986.1709573,ETH,3.518365395090095,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7717,USDC,FLEX,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7718,USDC,FLEX,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7719,USDC,FRAX,0.12388511999999999,40742952.1894278,ETH,0.12396167881474351,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7720,USDC,FRAX,0.12388511999999999,40742952.1894278,ETH,0.12396167881474351,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7721,USDC,FROG,40.36,0.600645,SOL,49.68711406092983,FARM,Raydium,2021-07-19,Raydium,SOL,B
7722,USDC,FROG,40.36,0.600645,SOL,49.68711406092983,POOL,Raydium,2021-07-19,Raydium,SOL,B
7723,USDC,FTM,22.97,227938.19,FANTOM,25.81315876369903,FARM,https://hyperjump.fi,2021-07-19,https://hyperjump.fi,FANTOM,C
7724,USDC,FTM,41.78,2379009.07,FANTOM,51.82541107614838,FARM,https://app.spiritswap.finance,2021-07-19,https://app.spiritswap.finance,FANTOM,B
7725,USDC,FTM,44.00,4581480.96,FANTOM,55.22958171950798,FARM,https://spookyswap.finance,2021-07-19,https://spookyswap.finance,FANTOM,B
7726,USDC,FTM,2206.13,227969.42,FANTOM,200776814167.7021,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
7727,USDC,FTR,6.26,2378.050148,SOL,6.459519940239544,FARM,Raydium,2021-07-19,Raydium,SOL,B
7728,USDC,FTR,6.26,2378.050148,SOL,6.459519940239544,POOL,Raydium,2021-07-19,Raydium,SOL,B
7729,USDC,FTT,1.99,21776583.09255703,SOL,2.0098771630924883,FARM,Raydium,2021-07-19,Raydium,SOL,B
7730,USDC,FTT,1.99,21776583.09255703,SOL,2.0098771630924883,POOL,Raydium,2021-07-19,Raydium,SOL,B
7731,USDC,GRT,5.2444975199999995,952059.9105902001,ETH,5.384060263529689,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7732,USDC,GRT,5.2444975199999995,952059.9105902001,ETH,5.384060263529689,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7733,USDC,GSTONKS,114.74,9.237149,SOL,214.4328360022734,FARM,Raydium,2021-07-19,Raydium,SOL,B
7734,USDC,GSTONKS,114.74,9.237149,SOL,214.4328360022734,POOL,Raydium,2021-07-19,Raydium,SOL,B
7735,USDC,GTON,22.78,266784.54,FANTOM,25.574490145560368,FARM,https://app.spiritswap.finance,2021-07-19,https://app.spiritswap.finance,FANTOM,B
7736,USDC,GTON,0.18054792,54849.5648565,ETH,0.18071055854764762,FARM,Sushi,2021-07-19,Sushi,ETH,A
7737,USDC,GTON,0.18054792,54849.5648565,ETH,0.18071055854764762,POOL,Sushi,2021-07-19,Sushi,ETH,A
7738,USDC,GÜ,0.0,10516.970053,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7739,USDC,GÜ,0.0,10516.970053,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7740,USDC,HEX,119.18284956,8251556.1075606,ETH,228.67094333996474,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7741,USDC,HEX,119.18284956,8251556.1075606,ETH,228.67094333996474,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7742,USDC,JOKE,78.52,132.834637,SOL,119.09968770793533,FARM,Raydium,2021-07-19,Raydium,SOL,B
7743,USDC,JOKE,78.52,132.834637,SOL,119.09968770793533,POOL,Raydium,2021-07-19,Raydium,SOL,B
7744,USDC,KEKW,0.0,83.751646,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7745,USDC,KEKW,0.0,83.751646,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7746,USDC,KERMIT,100.62,295.596975,SOL,173.1403669274469,FARM,Raydium,2021-07-19,Raydium,SOL,B
7747,USDC,KERMIT,100.62,295.596975,SOL,173.1403669274469,POOL,Raydium,2021-07-19,Raydium,SOL,B
7748,USDC,KIN,2.03,1186.97087236,SOL,2.0506870280452727,FARM,Raydium,2021-07-19,Raydium,SOL,B
7749,USDC,KIN,2.03,1186.97087236,SOL,2.0506870280452727,POOL,Raydium,2021-07-19,Raydium,SOL,B
7750,USDC,Krill,0.00,364047.79,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
7751,USDC,LEND,0.014626080000000001,31.1920033,ETH,0.014627146728951601,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7752,USDC,LEND,0.014626080000000001,31.1920033,ETH,0.014627146728951601,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7753,USDC,LINK,5.06,14397316.8895275,SOL,5.189835926719555,FARM,Raydium,2021-07-19,Raydium,SOL,B
7754,USDC,LINK,0.0017615999999999999,25.5999109,ETH,0.0017616154777355675,FARM,Sushi,2021-07-19,Sushi,ETH,A
7755,USDC,LINK,0.06353856,1378.6181418,ETH,0.06355869467964403,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7756,USDC,LINK,5.06,14397316.8895275,SOL,5.189835926719555,POOL,Raydium,2021-07-19,Raydium,SOL,B
7757,USDC,LINK,0.0017615999999999999,25.5999109,ETH,0.0017616154777355675,POOL,Sushi,2021-07-19,Sushi,ETH,A
7758,USDC,LINK,0.06353856,1378.6181418,ETH,0.06355869467964403,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7759,USDC,LIQ,136.67,8546.23042,SOL,291.2386887245437,FARM,Raydium,2021-07-19,Raydium,SOL,B
7760,USDC,LIQ,136.67,8546.23042,SOL,291.2386887245437,POOL,Raydium,2021-07-19,Raydium,SOL,B
7761,USDC,LUA,0.15747624,1106.2800277,ETH,0.15759995870348043,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7762,USDC,LUA,0.15747624,1106.2800277,ETH,0.15759995870348043,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7763,USDC,MAPS,0.0,0.1561392326,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7764,USDC,MAPS,0.0,0.1561392326,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7765,USDC,MARK,3.4539995999999995,662106.4765996,ETH,3.514173755720451,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7766,USDC,MARK,3.4539995999999995,662106.4765996,ETH,3.514173755720451,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7767,USDC,MASK,30.503686920000003,884671.7662106,ETH,35.65022039567567,FARM,Sushi,2021-07-19,Sushi,ETH,A
7768,USDC,MASK,30.503686920000003,884671.7662106,ETH,35.65022039567567,POOL,Sushi,2021-07-19,Sushi,ETH,A
7769,USDC,MATIC,0.06680832,167.942983,ETH,0.06683058054222091,FARM,Sushi,2021-07-19,Sushi,ETH,A
7770,USDC,MATIC,0.06680832,167.942983,ETH,0.06683058054222091,POOL,Sushi,2021-07-19,Sushi,ETH,A
7771,USDC,MEDIA,0.35,21797509.33520374,SOL,0.35061153125166555,FARM,Raydium,2021-07-19,Raydium,SOL,B
7772,USDC,MEDIA,0.35,21797509.33520374,SOL,0.35061153125166555,POOL,Raydium,2021-07-19,Raydium,SOL,B
7773,USDC,MER,0.08,29737203.01294297,SOL,0.080031920794843,FARM,Raydium,2021-07-19,Raydium,SOL,B
7774,USDC,MER,0.08,29737203.01294297,SOL,0.080031920794843,POOL,Raydium,2021-07-19,Raydium,SOL,B
7775,USDC,MM,22.46935284,342699.6084057,ETH,25.185242740691027,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7776,USDC,MM,22.46935284,342699.6084057,ETH,25.185242740691027,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7777,USDC,MOLA,73.3,13614.687529,SOL,107.9785932962892,FARM,Raydium,2021-07-19,Raydium,SOL,B
7778,USDC,MOLA,73.3,13614.687529,SOL,107.9785932962892,POOL,Raydium,2021-07-19,Raydium,SOL,B
7779,USDC,MUST,79.98,126776.61,PLOYGON,122.31497662669301,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
7780,USDC,NIOX,93.52,510044.74,PLOYGON,154.46775986267411,FARM,https://swap.smartdex.app,2021-07-19,,,
7781,USDC,OCC,0.14817384,547.4914434,ETH,0.1482833704723907,FARM,Sushi,2021-07-19,Sushi,ETH,A
7782,USDC,OCC,0.14817384,547.4914434,ETH,0.1482833704723907,POOL,Sushi,2021-07-19,Sushi,ETH,A
7783,USDC,ORI,253.57,39695.48,FANTOM,1151.505940354956,FARM,https://hyperjump.fi,2021-07-19,https://hyperjump.fi,FANTOM,C
7784,USDC,OT,0.40935467999999997,8113.149311500001,ETH,0.41019137581757015,FARM,Sushi,2021-07-19,Sushi,ETH,A
7785,USDC,OT,0.40935467999999997,8113.149311500001,ETH,0.41019137581757015,POOL,Sushi,2021-07-19,Sushi,ETH,A
7786,USDC,OXS,118.98,199666.413705,SOL,228.00707520421804,FARM,Raydium,2021-07-19,Raydium,SOL,B
7787,USDC,OXS,118.98,199666.413705,SOL,228.00707520421804,POOL,Raydium,2021-07-19,Raydium,SOL,B
7788,USDC,OXY,1.72,202.1414489988,SOL,1.734835945599178,FARM,Raydium,2021-07-19,Raydium,SOL,B
7789,USDC,OXY,1.72,202.1414489988,SOL,1.734835945599178,POOL,Raydium,2021-07-19,Raydium,SOL,B
7790,USDC,PARTI,0.0,58.158019,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7791,USDC,PARTI,0.0,58.158019,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7792,USDC,PARTY,0.17393376,232.39618879999998,ETH,0.17408469735802345,FARM,Sushi,2021-07-19,Sushi,ETH,A
7793,USDC,PARTY,0.17393376,232.39618879999998,ETH,0.17408469735802345,POOL,Sushi,2021-07-19,Sushi,ETH,A
7794,USDC,PAXG,0.0,1217.1495042,ETH,0.0,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7795,USDC,PAXG,0.0,1217.1495042,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7796,USDC,PHI,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7797,USDC,PHI,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7798,USDC,POND,7.410538560000001,318374.9260476,ETH,7.691219113103043,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7799,USDC,POND,7.410538560000001,318374.9260476,ETH,7.691219113103043,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7800,USDC,POTATO,0.0,1e-05,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7801,USDC,POTATO,0.0,1e-05,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7802,USDC,PROS,4.13777664,432952.6348265,ETH,4.2243312350598305,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7803,USDC,PROS,4.13777664,432952.6348265,ETH,4.2243312350598305,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7804,USDC,QUICK,41.80,8538847.86,PLOYGON,51.855744461949406,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
7805,USDC,RAIL,0.0,0.1074845,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7806,USDC,RAIL,0.0,0.1074845,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7807,USDC,RAY,1.97,30927767.354490887,SOL,1.989478334179151,FARM,Raydium,2021-07-19,Raydium,SOL,B
7808,USDC,RAY,1.97,30927767.354490887,SOL,1.989478334179151,POOL,Raydium,2021-07-19,Raydium,SOL,B
7809,USDC,REN,0.06134412,227.8738763,ETH,0.061362887769744745,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7810,USDC,REN,0.06134412,227.8738763,ETH,0.061362887769744745,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7811,USDC,ROPE,0.0,1.0174537484,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7812,USDC,ROPE,0.0,1.0174537484,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7813,USDC,SAIL,0.0,142.152099,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7814,USDC,SAIL,0.0,142.152099,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7815,USDC,SAK3,1.53951972,123225.7615963,ETH,1.5513984035723238,FARM,Sushi,2021-07-19,Sushi,ETH,A
7816,USDC,SAK3,1.53951972,123225.7615963,ETH,1.5513984035723238,POOL,Sushi,2021-07-19,Sushi,ETH,A
7817,USDC,SAKE,0.17255076,1183.8706693000001,ETH,0.17269930591961025,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7818,USDC,SAKE,0.17255076,1183.8706693000001,ETH,0.17269930591961025,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7819,USDC,SALT,0.40258320000000003,5177.4944032,ETH,0.40339242560780697,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7820,USDC,SALT,0.40258320000000003,5177.4944032,ETH,0.40339242560780697,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7821,USDC,SAMO,36.1,31426.0834318562,SOL,43.450751574675415,FARM,Raydium,2021-07-19,Raydium,SOL,B
7822,USDC,SAMO,36.1,31426.0834318562,SOL,43.450751574675415,POOL,Raydium,2021-07-19,Raydium,SOL,B
7823,USDC,SBFC,6.31,133.686035,SOL,6.512753841135499,FARM,Raydium,2021-07-19,Raydium,SOL,B
7824,USDC,SBFC,6.31,133.686035,SOL,6.512753841135499,POOL,Raydium,2021-07-19,Raydium,SOL,B
7825,USDC,SBR,92.47,155.055285,SOL,151.81654633464882,FARM,Raydium,2021-07-19,Raydium,SOL,B
7826,USDC,SBR,92.47,155.055285,SOL,151.81654633464882,POOL,Raydium,2021-07-19,Raydium,SOL,B
7827,USDC,SDOGE,0.0,2366.632408,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7828,USDC,SDOGE,0.0,2366.632408,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7829,USDC,SHBL,8.35,204.996536,SOL,8.707483414499384,FARM,Raydium,2021-07-19,Raydium,SOL,B
7830,USDC,SHBL,8.35,204.996536,SOL,8.707483414499384,POOL,Raydium,2021-07-19,Raydium,SOL,B
7831,USDC,SKEM,0.0,15.808499,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7832,USDC,SKEM,0.0,15.808499,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7833,USDC,SLIM,7.18,9.168718,SOL,7.443284783947757,FARM,Raydium,2021-07-19,Raydium,SOL,B
7834,USDC,SLIM,7.18,9.168718,SOL,7.443284783947757,POOL,Raydium,2021-07-19,Raydium,SOL,B
7835,USDC,SLRS,2.86,5669037.122515495,SOL,2.9011754039287796,FARM,Raydium,2021-07-19,Raydium,SOL,B
7836,USDC,SLRS,2.86,5669037.122515495,SOL,2.9011754039287796,POOL,Raydium,2021-07-19,Raydium,SOL,B
7837,USDC,SNX,0.0,9e-07,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7838,USDC,SNX,0.0,9e-07,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7839,USDC,SNY,0.0,3.6811,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
7840,USDC,SNY,0.0,3.6811,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
7841,USDC,SOL,5.3,90530177.34089373,SOL,5.4425588132353875,FARM,Raydium,2021-07-19,Raydium,SOL,B
7842,USDC,SOL,5.3,90530177.34089373,SOL,5.4425588132353875,POOL,Raydium,2021-07-19,Raydium,SOL,B
7843,USDC,SOLAPE,2.55,2437.263631,SOL,2.5826992553676487,FARM,Raydium,2021-07-19,Raydium,SOL,B
7844,USDC,SOLAPE,2.55,2437.263631,SOL,2.5826992553676487,POOL,Raydium,2021-07-19,Raydium,SOL,B
7845,USDC,SOLVE,0.31080132,527.1052983,ETH,0.3112834807066589,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
7846,USDC,SOLVE,0.31080132,527.1052983,ETH,0.3112834807066589,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
7847,USDC,SON,266.96,617.18,FANTOM,1329.4640152088612,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
7848,USDC,SPELL,0.0,0.0002153,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
7849,USDC,SPELL,0.0,0.0002153,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
7850,USDC,SRM,13.53,3087899.1733398847,SOL,14.485149437614586,FARM,Raydium,2021-07-19,Raydium,SOL,B
